date,district,latitude,longitude,rainfall_mm,temperature_c,humidity_pct,sunshine_hours,soil_moisture
2015-10-12,Bugesera,-2.1833,30.1667,1.92,21.06,70.99,20.04,0.18224941597249644
2015-10-13,Bugesera,-2.1833,30.1667,2.49,21.31,69.44,14.99,0.17981200357662197
2015-10-14,Bugesera,-2.1833,30.1667,1.48,21.05,68.69,21.02,0.16764020304012867
2015-10-15,Bugesera,-2.1833,30.1667,1.61,21.0,71.05,20.05,0.15859417258410938
2015-10-16,Bugesera,-2.1833,30.1667,1.63,21.92,69.64,17.48,0.15110504669649297
2015-10-17,Bugesera,-2.1833,30.1667,3.57,18.94,82.59,11.61,0.16413928969201902
2015-10-18,Bugesera,-2.1833,30.1667,22.52,18.89,78.85,12.9,0.3647183962382161
2015-10-19,Bugesera,-2.1833,30.1667,3.19,19.7,78.84,16.77,0.3419106368024837
2015-10-20,Bugesera,-2.1833,30.1667,3.46,19.6,78.93,19.01,0.32522404128211113
2015-10-21,Bugesera,-2.1833,30.1667,1.82,20.82,73.47,18.94,0.29464043508979443
2015-10-22,Bugesera,-2.1833,30.1667,2.23,21.36,72.37,21.66,0.2727443698263252
2015-10-23,Bugesera,-2.1833,30.1667,3.63,20.9,76.25,14.8,0.2681327143523764
2015-10-24,Bugesera,-2.1833,30.1667,8.32,18.75,84.53,16.57,0.31111280719951995
2015-10-25,Bugesera,-2.1833,30.1667,3.96,19.79,79.93,12.71,0.30404588611959193
2015-10-26,Bugesera,-2.1833,30.1667,3.29,20.21,76.7,18.64,0.2913390032016531
2015-10-27,Bugesera,-2.1833,30.1667,1.25,20.94,75.5,18.21,0.26013815272140517
2015-10-28,Bugesera,-2.1833,30.1667,7.37,20.51,79.72,19.02,0.29481742981319436
2015-10-29,Bugesera,-2.1833,30.1667,10.98,19.28,81.69,11.19,0.3603948153412152
2015-10-30,Bugesera,-2.1833,30.1667,16.49,19.55,79.35,16.6,0.47123559304003293
2015-10-31,Bugesera,-2.1833,30.1667,12.5,19.65,81.92,17.47,0.525550254084028
2015-11-01,Bugesera,-2.1833,30.1667,6.1,20.25,80.79,17.73,0.5077177159714238
2015-11-02,Bugesera,-2.1833,30.1667,12.18,20.35,77.23,15.25,0.5533600585757102
2015-11-03,Bugesera,-2.1833,30.1667,20.25,20.3,80.39,20.31,0.6728560497893536
2015-11-04,Bugesera,-2.1833,30.1667,4.07,19.96,78.85,12.39,0.6126276423209506
2015-11-05,Bugesera,-2.1833,30.1667,20.75,18.07,91.27,9.51,0.728233495972808
2015-11-06,Bugesera,-2.1833,30.1667,2.41,19.08,79.94,19.17,0.6430984715768867
2015-11-07,Bugesera,-2.1833,30.1667,3.54,18.84,85.56,14.85,0.5820337008403537
2015-11-08,Bugesera,-2.1833,30.1667,1.74,19.3,80.78,17.54,0.5121286457143006
2015-11-09,Bugesera,-2.1833,30.1667,3.66,18.36,85.83,11.95,0.4719093488571555
2015-11-10,Bugesera,-2.1833,30.1667,13.31,19.48,79.79,18.73,0.5342229465285822
2015-11-11,Bugesera,-2.1833,30.1667,23.73,19.24,83.29,20.53,0.6913895045492948
2015-11-12,Bugesera,-2.1833,30.1667,4.77,19.1,86.13,21.93,0.6353810788669005
2015-11-13,Bugesera,-2.1833,30.1667,8.99,19.89,83.5,16.92,0.6299739170368654
2015-11-14,Bugesera,-2.1833,30.1667,0.87,19.68,80.13,23.49,0.5441778294813356
2015-11-15,Bugesera,-2.1833,30.1667,6.11,20.14,79.18,10.29,0.5236511550591353
2015-11-16,Bugesera,-2.1833,30.1667,25.99,19.75,82.61,9.52,0.705003481800265
2015-11-17,Bugesera,-2.1833,30.1667,15.88,18.48,84.89,13.38,0.7580529595302252
2015-11-18,Bugesera,-2.1833,30.1667,1.72,19.83,77.91,18.69,0.6615450156006915
2015-11-19,Bugesera,-2.1833,30.1667,2.16,19.95,81.0,18.61,0.5839132632605877
2015-11-20,Bugesera,-2.1833,30.1667,3.88,19.11,85.02,16.83,0.5351262737714995
2015-11-21,Bugesera,-2.1833,30.1667,2.58,19.17,80.63,17.36,0.48065733270577454
2015-11-22,Bugesera,-2.1833,30.1667,2.77,19.46,82.22,19.93,0.43625873279990834
2015-11-23,Bugesera,-2.1833,30.1667,6.04,20.02,81.3,20.17,0.4312199228799221
2015-11-24,Bugesera,-2.1833,30.1667,5.77,19.12,84.91,21.47,0.42423693444793376
2015-11-25,Bugesera,-2.1833,30.1667,3.86,20.37,79.34,21.88,0.39920139428074364
2015-11-26,Bugesera,-2.1833,30.1667,16.15,19.17,86.85,17.41,0.500821185138632
2015-11-27,Bugesera,-2.1833,30.1667,11.6,19.03,83.58,12.48,0.5416980073678372
2015-11-28,Bugesera,-2.1833,30.1667,3.45,19.54,82.37,15.37,0.4949433062626617
2015-11-29,Bugesera,-2.1833,30.1667,1.98,19.31,82.91,17.77,0.4405018103232624
2015-11-30,Bugesera,-2.1833,30.1667,12.14,18.28,91.15,13.1,0.49582653877477306
2015-12-01,Bugesera,-2.1833,30.1667,2.07,19.77,81.69,20.08,0.44215255795855707
2015-12-02,Bugesera,-2.1833,30.1667,1.73,19.89,82.48,15.47,0.39312967426477347
2015-12-03,Bugesera,-2.1833,30.1667,1.5,20.24,81.1,17.83,0.34916022312505746
2015-12-04,Bugesera,-2.1833,30.1667,3.03,19.38,84.05,15.04,0.3270861896562988
2015-12-05,Bugesera,-2.1833,30.1667,1.56,19.96,80.14,15.72,0.293623261207854
2015-12-06,Bugesera,-2.1833,30.1667,1.0,20.23,79.61,20.2,0.25957977202667587
2015-12-07,Bugesera,-2.1833,30.1667,0.89,20.06,79.41,23.27,0.22954280622267448
2015-12-08,Bugesera,-2.1833,30.1667,1.17,20.37,78.3,15.37,0.2068113852892733
2015-12-09,Bugesera,-2.1833,30.1667,1.45,20.58,78.57,19.43,0.19028967749588227
2015-12-10,Bugesera,-2.1833,30.1667,4.81,20.55,81.13,15.57,0.20984622587149993
2015-12-11,Bugesera,-2.1833,30.1667,7.61,19.39,86.03,20.11,0.25446929199077495
2015-12-12,Bugesera,-2.1833,30.1667,2.89,19.9,82.44,16.56,0.2451988981921587
2015-12-13,Bugesera,-2.1833,30.1667,10.49,18.53,85.22,15.91,0.3133190634633349
2015-12-14,Bugesera,-2.1833,30.1667,6.41,18.22,87.33,8.01,0.3304212039438346
2015-12-15,Bugesera,-2.1833,30.1667,4.61,17.93,90.26,12.45,0.32695802335225943
2015-12-16,Bugesera,-2.1833,30.1667,0.88,18.53,87.02,13.51,0.2867143198494205
2015-12-17,Bugesera,-2.1833,30.1667,3.73,18.93,84.18,10.89,0.2810071718720074
2015-12-18,Bugesera,-2.1833,30.1667,3.93,19.03,82.97,17.69,0.2781560960912063
2015-12-19,Bugesera,-2.1833,30.1667,4.74,18.99,82.4,11.81,0.28383268167752534
2015-12-20,Bugesera,-2.1833,30.1667,6.82,19.0,85.58,17.18,0.30945777942589653
2015-12-21,Bugesera,-2.1833,30.1667,5.86,19.49,83.29,18.81,0.32163911251201205
2015-12-22,Bugesera,-2.1833,30.1667,1.05,20.14,79.04,20.65,0.28389324563521023
2015-12-23,Bugesera,-2.1833,30.1667,1.57,19.36,81.48,18.58,0.2570092587899287
2015-12-24,Bugesera,-2.1833,30.1667,1.92,19.23,82.96,16.45,0.23765786997143937
2015-12-25,Bugesera,-2.1833,30.1667,1.03,19.27,81.36,17.7,0.21230918947572347
2015-12-26,Bugesera,-2.1833,30.1667,0.35,19.75,79.4,20.29,0.18396281105436496
2015-12-27,Bugesera,-2.1833,30.1667,0.66,20.07,80.1,18.27,0.1629683893962102
2015-12-28,Bugesera,-2.1833,30.1667,1.4,20.09,82.66,16.33,0.15252313098677867
2015-12-29,Bugesera,-2.1833,30.1667,0.94,19.81,83.73,14.7,0.13904466133876187
2015-12-30,Bugesera,-2.1833,30.1667,0.21,20.66,77.16,21.95,0.12028796213794758
2015-12-31,Bugesera,-2.1833,30.1667,0.09,21.01,72.71,23.67,0.10314476781725544
2016-01-01,Bugesera,-2.1833,30.1667,0.37,20.94,75.45,19.22,0.09137305264466712
2016-01-02,Bugesera,-2.1833,30.1667,0.27,21.2,74.27,20.84,0.08036709474796705
2016-01-03,Bugesera,-2.1833,30.1667,0.23,21.34,72.34,22.23,0.07061203053577199
2016-01-04,Bugesera,-2.1833,30.1667,0.24,21.06,73.32,19.42,0.06242022595540619
2016-01-05,Bugesera,-2.1833,30.1667,1.12,20.11,78.82,20.25,0.06425719206209526
2016-01-06,Bugesera,-2.1833,30.1667,0.44,20.92,76.25,22.23,0.059018613252780974
2016-01-07,Bugesera,-2.1833,30.1667,0.17,21.16,75.98,20.67,0.051865821264863825
2016-01-08,Bugesera,-2.1833,30.1667,0.29,21.24,77.83,22.34,0.04698594807513425
2016-01-09,Bugesera,-2.1833,30.1667,0.63,20.58,80.2,9.33,0.04623805586386411
2016-01-10,Bugesera,-2.1833,30.1667,0.98,19.67,76.53,9.93,0.04910234748428449
2016-01-11,Bugesera,-2.1833,30.1667,13.9,20.43,80.27,15.24,0.18073699536164184
2016-01-12,Bugesera,-2.1833,30.1667,3.54,19.96,84.11,17.81,0.18902644605739555
2016-01-13,Bugesera,-2.1833,30.1667,2.47,20.65,80.32,17.44,0.1853724791487862
2016-01-14,Bugesera,-2.1833,30.1667,7.26,18.59,87.01,9.45,0.2301666072764683
2016-01-15,Bugesera,-2.1833,30.1667,1.41,19.15,82.6,21.86,0.20974161618499804
2016-01-16,Bugesera,-2.1833,30.1667,9.84,19.83,83.33,17.9,0.27668037375724835
2016-01-17,Bugesera,-2.1833,30.1667,8.55,19.49,83.41,17.34,0.3206783176936611
2016-01-18,Bugesera,-2.1833,30.1667,2.58,19.61,82.0,8.37,0.29837657003961193
2016-01-19,Bugesera,-2.1833,30.1667,4.65,19.63,78.93,9.54,0.3001200845336701
2016-01-20,Bugesera,-2.1833,30.1667,3.81,18.67,82.63,12.48,0.29320207185361963
2016-01-21,Bugesera,-2.1833,30.1667,0.58,20.08,76.12,14.58,0.25502176107557667
2016-01-22,Bugesera,-2.1833,30.1667,3.97,20.39,81.59,16.12,0.2564684969142402
2016-01-23,Bugesera,-2.1833,30.1667,10.99,18.82,84.27,10.94,0.32789822237710414
2016-01-24,Bugesera,-2.1833,30.1667,0.77,19.82,78.3,20.04,0.2864134890205385
2016-01-25,Bugesera,-2.1833,30.1667,0.78,20.73,75.67,17.23,0.2512514656674577
2016-01-26,Bugesera,-2.1833,30.1667,1.65,21.06,72.15,17.74,0.23006374581733907
2016-01-27,Bugesera,-2.1833,30.1667,1.28,20.72,73.2,19.2,0.2083541839447382
2016-01-28,Bugesera,-2.1833,30.1667,0.9,20.18,75.16,11.49,0.18610105635302748
2016-01-29,Bugesera,-2.1833,30.1667,0.03,20.27,69.06,21.41,0.15848589790007336
2016-01-30,Bugesera,-2.1833,30.1667,0.0,20.51,66.85,24.45,0.13471301321506235
2016-01-31,Bugesera,-2.1833,30.1667,0.73,21.19,68.02,18.47,0.12180606123280299
2016-02-01,Bugesera,-2.1833,30.1667,4.26,21.0,71.86,19.88,0.14613515204788252
2016-02-02,Bugesera,-2.1833,30.1667,1.4,20.78,72.61,19.3,0.13821487924070014
2016-02-03,Bugesera,-2.1833,30.1667,2.58,20.22,76.38,16.62,0.14328264735459512
2016-02-04,Bugesera,-2.1833,30.1667,0.94,21.43,69.94,23.01,0.13119025025140585
2016-02-05,Bugesera,-2.1833,30.1667,0.24,22.27,66.47,24.11,0.11391171271369496
2016-02-06,Bugesera,-2.1833,30.1667,0.07,22.74,63.01,23.56,0.09752495580664072
2016-02-07,Bugesera,-2.1833,30.1667,1.04,21.45,72.86,18.85,0.09329621243564462
2016-02-08,Bugesera,-2.1833,30.1667,3.1,20.29,77.72,16.66,0.11030178057029792
2016-02-09,Bugesera,-2.1833,30.1667,8.22,20.97,72.84,14.13,0.17595651348475325
2016-02-10,Bugesera,-2.1833,30.1667,0.8,21.48,68.5,15.04,0.15756303646204026
2016-02-11,Bugesera,-2.1833,30.1667,0.21,21.91,65.23,18.74,0.1360285809927342
2016-02-12,Bugesera,-2.1833,30.1667,0.92,21.28,73.29,17.97,0.12482429384382407
2016-02-13,Bugesera,-2.1833,30.1667,1.42,21.4,69.57,16.38,0.12030064976725047
2016-02-14,Bugesera,-2.1833,30.1667,0.4,21.86,65.65,15.26,0.1062555523021629
2016-02-15,Bugesera,-2.1833,30.1667,0.28,21.52,69.21,22.13,0.09311721945683846
2016-02-16,Bugesera,-2.1833,30.1667,0.24,21.35,71.71,22.84,0.08154963653831268
2016-02-17,Bugesera,-2.1833,30.1667,0.15,22.02,71.05,24.89,0.07081719105756577
2016-02-18,Bugesera,-2.1833,30.1667,0.64,23.34,67.42,25.11,0.0665946123989309
2016-02-19,Bugesera,-2.1833,30.1667,2.48,22.17,73.41,7.97,0.08140542053909126
2016-02-20,Bugesera,-2.1833,30.1667,2.24,21.83,75.07,15.0,0.09159460745822758
2016-02-21,Bugesera,-2.1833,30.1667,4.21,20.81,80.61,15.55,0.11995541633949344
2016-02-22,Bugesera,-2.1833,30.1667,0.05,22.31,70.82,21.82,0.10246210388856943
2016-02-23,Bugesera,-2.1833,30.1667,0.31,22.82,66.91,15.84,0.09019278830528402
2016-02-24,Bugesera,-2.1833,30.1667,0.09,22.57,71.16,21.34,0.0775638700594914
2016-02-25,Bugesera,-2.1833,30.1667,0.78,22.36,69.31,19.45,0.07372928955056769
2016-02-26,Bugesera,-2.1833,30.1667,0.92,23.17,67.19,22.8,0.07186989611798254
2016-02-27,Bugesera,-2.1833,30.1667,1.32,21.94,74.75,9.07,0.07428941170028516
2016-02-28,Bugesera,-2.1833,30.1667,0.54,21.87,72.87,24.36,0.0685459999452424
2016-02-29,Bugesera,-2.1833,30.1667,1.42,21.7,72.5,21.85,0.07246409995345604
2016-03-01,Bugesera,-2.1833,30.1667,0.82,22.05,72.19,21.31,0.06979448496043764
2016-03-02,Bugesera,-2.1833,30.1667,1.57,21.82,74.77,22.13,0.07502531221637199
2016-03-03,Bugesera,-2.1833,30.1667,2.31,21.3,77.6,14.57,0.08687151538391619
2016-03-04,Bugesera,-2.1833,30.1667,0.99,21.0,74.54,16.63,0.08374078807632876
2016-03-05,Bugesera,-2.1833,30.1667,0.33,21.6,73.42,25.82,0.07447966986487944
2016-03-06,Bugesera,-2.1833,30.1667,0.59,22.43,68.71,25.24,0.06920771938514753
2016-03-07,Bugesera,-2.1833,30.1667,2.37,22.55,73.44,25.0,0.0825265614773754
2016-03-08,Bugesera,-2.1833,30.1667,12.46,20.48,82.95,5.41,0.19474757725576908
2016-03-09,Bugesera,-2.1833,30.1667,1.72,20.88,75.44,17.17,0.18273544066740371
2016-03-10,Bugesera,-2.1833,30.1667,1.09,21.49,73.51,22.9,0.16622512456729316
2016-03-11,Bugesera,-2.1833,30.1667,1.52,21.74,75.33,16.06,0.15649135588219917
2016-03-12,Bugesera,-2.1833,30.1667,0.08,21.8,74.36,23.15,0.1338176524998693
2016-03-13,Bugesera,-2.1833,30.1667,0.24,22.17,70.56,26.35,0.1161450046248889
2016-03-14,Bugesera,-2.1833,30.1667,0.05,22.91,68.17,25.52,0.09922325393115557
2016-03-15,Bugesera,-2.1833,30.1667,0.07,23.71,62.17,26.19,0.08503976584148223
2016-03-16,Bugesera,-2.1833,30.1667,0.09,23.54,62.99,18.2,0.0731838009652599
2016-03-17,Bugesera,-2.1833,30.1667,0.84,22.2,69.25,16.94,0.0706062308204709
2016-03-18,Bugesera,-2.1833,30.1667,0.91,22.05,71.63,23.24,0.06911529619740027
2016-03-19,Bugesera,-2.1833,30.1667,1.57,21.48,74.98,24.55,0.07444800176779023
2016-03-20,Bugesera,-2.1833,30.1667,1.19,20.86,76.71,20.05,0.07518080150262169
2016-03-21,Bugesera,-2.1833,30.1667,1.23,21.98,70.87,15.06,0.07620368127722843
2016-03-22,Bugesera,-2.1833,30.1667,12.34,22.27,72.92,18.39,0.18817312908564415
2016-03-23,Bugesera,-2.1833,30.1667,13.02,22.31,76.44,21.26,0.2901471597227975
2016-03-24,Bugesera,-2.1833,30.1667,4.47,21.91,78.18,17.95,0.2913250857643779
2016-03-25,Bugesera,-2.1833,30.1667,4.4,21.34,80.19,21.4,0.2916263228997212
2016-03-26,Bugesera,-2.1833,30.1667,1.41,22.12,74.54,23.7,0.26198237446476297
2016-03-27,Bugesera,-2.1833,30.1667,0.19,22.19,70.45,20.0,0.22458501829504854
2016-03-28,Bugesera,-2.1833,30.1667,0.06,22.81,69.57,17.42,0.19149726555079125
2016-03-29,Bugesera,-2.1833,30.1667,0.78,22.37,74.8,23.12,0.17057267571817256
2016-03-30,Bugesera,-2.1833,30.1667,4.44,22.12,77.67,14.05,0.18938677436044665
2016-03-31,Bugesera,-2.1833,30.1667,35.25,21.92,78.29,19.22,0.5134787582063797
2016-04-01,Bugesera,-2.1833,30.1667,37.56,21.5,79.08,9.31,0.8120569444754228
2016-04-02,Bugesera,-2.1833,30.1667,17.0,20.75,81.98,17.18,0.8602484028041094
2016-04-03,Bugesera,-2.1833,30.1667,8.64,20.57,82.48,10.23,0.817611142383493
2016-04-04,Bugesera,-2.1833,30.1667,7.05,20.12,83.09,15.41,0.765469471025969
2016-04-05,Bugesera,-2.1833,30.1667,14.89,19.9,84.18,15.6,0.7995490503720736
2016-04-06,Bugesera,-2.1833,30.1667,0.74,20.99,80.92,21.12,0.6870166928162624
2016-04-07,Bugesera,-2.1833,30.1667,1.65,19.27,87.43,15.99,0.600464188893823
2016-04-08,Bugesera,-2.1833,30.1667,1.82,20.37,79.33,20.77,0.5285945605597495
2016-04-09,Bugesera,-2.1833,30.1667,2.06,20.8,80.74,18.42,0.46990537647578706
2016-04-10,Bugesera,-2.1833,30.1667,3.25,20.58,83.89,18.0,0.43191957000441894
2016-04-11,Bugesera,-2.1833,30.1667,3.64,20.21,84.65,16.5,0.40353163450375606
2016-04-12,Bugesera,-2.1833,30.1667,3.5,20.57,83.55,19.09,0.3780018893281927
2016-04-13,Bugesera,-2.1833,30.1667,3.83,20.06,84.41,20.39,0.3596016059289638
2016-04-14,Bugesera,-2.1833,30.1667,2.43,19.59,84.53,18.63,0.3299613650396192
2016-04-15,Bugesera,-2.1833,30.1667,3.72,19.96,83.82,19.06,0.3176671602836763
2016-04-16,Bugesera,-2.1833,30.1667,4.8,18.44,90.08,18.61,0.31801708624112485
2016-04-17,Bugesera,-2.1833,30.1667,7.79,19.24,85.27,16.81,0.34821452330495606
2016-04-18,Bugesera,-2.1833,30.1667,2.63,19.61,83.47,18.84,0.32228234480921264
2016-04-19,Bugesera,-2.1833,30.1667,2.56,20.38,80.83,8.07,0.29953999308783075
2016-04-20,Bugesera,-2.1833,30.1667,2.24,20.97,77.04,20.13,0.2770089941246562
2016-04-21,Bugesera,-2.1833,30.1667,1.32,19.68,86.12,22.15,0.24865764500595774
2016-04-22,Bugesera,-2.1833,30.1667,2.8,20.78,79.52,18.52,0.23935899825506407
2016-04-23,Bugesera,-2.1833,30.1667,2.35,21.08,80.91,19.49,0.22695514851680446
2016-04-24,Bugesera,-2.1833,30.1667,3.75,19.78,82.91,19.29,0.23041187623928377
2016-04-25,Bugesera,-2.1833,30.1667,7.94,20.63,80.83,13.38,0.27525009480339124
2016-04-26,Bugesera,-2.1833,30.1667,39.14,18.6,92.51,12.75,0.6253625805828826
2016-04-27,Bugesera,-2.1833,30.1667,7.51,19.29,87.1,14.3,0.6066581934954502
2016-04-28,Bugesera,-2.1833,30.1667,4.81,19.19,86.65,9.3,0.5637594644711327
2016-04-29,Bugesera,-2.1833,30.1667,18.52,20.17,85.04,16.17,0.6643955448004628
2016-04-30,Bugesera,-2.1833,30.1667,20.14,18.71,87.82,16.59,0.7661362130803934
2016-05-01,Bugesera,-2.1833,30.1667,14.14,18.86,88.87,13.93,0.7926157811183343
2016-05-02,Bugesera,-2.1833,30.1667,3.22,19.61,84.08,16.99,0.7059234139505841
2016-05-03,Bugesera,-2.1833,30.1667,5.86,19.3,88.77,16.51,0.6586349018579964
2016-05-04,Bugesera,-2.1833,30.1667,4.88,20.0,84.25,18.93,0.6086396665792969
2016-05-05,Bugesera,-2.1833,30.1667,12.5,20.16,84.64,21.04,0.6423437165924024
2016-05-06,Bugesera,-2.1833,30.1667,7.12,20.01,85.17,18.53,0.6171921591035421
2016-05-07,Bugesera,-2.1833,30.1667,3.64,19.54,85.45,19.28,0.5610133352380108
2016-05-08,Bugesera,-2.1833,30.1667,3.43,19.1,86.29,17.85,0.5111613349523092
2016-05-09,Bugesera,-2.1833,30.1667,2.91,18.98,84.66,15.21,0.46358713470946283
2016-05-10,Bugesera,-2.1833,30.1667,0.1,18.64,78.43,19.41,0.3950490645030434
2016-05-11,Bugesera,-2.1833,30.1667,1.3,19.03,80.69,20.38,0.34879170482758687
2016-05-12,Bugesera,-2.1833,30.1667,4.28,19.12,84.53,18.55,0.33927294910344885
2016-05-13,Bugesera,-2.1833,30.1667,0.62,19.9,79.19,22.42,0.2945820067379315
2016-05-14,Bugesera,-2.1833,30.1667,3.79,19.81,80.76,20.08,0.28829470572724175
2016-05-15,Bugesera,-2.1833,30.1667,0.68,19.16,81.13,18.35,0.25185049986815544
2016-05-16,Bugesera,-2.1833,30.1667,0.24,19.02,76.31,20.93,0.21647292488793213
2016-05-17,Bugesera,-2.1833,30.1667,0.02,18.98,79.37,21.87,0.18420198615474231
2016-05-18,Bugesera,-2.1833,30.1667,0.07,18.9,79.62,13.34,0.15727168823153098
2016-05-19,Bugesera,-2.1833,30.1667,0.06,18.89,80.83,14.69,0.13428093499680133
2016-05-20,Bugesera,-2.1833,30.1667,0.02,18.6,82.24,14.96,0.11433879474728113
2016-05-21,Bugesera,-2.1833,30.1667,0.07,18.88,79.06,20.63,0.09788797553518896
2016-05-22,Bugesera,-2.1833,30.1667,0.11,18.85,80.06,21.73,0.08430477920491063
2016-05-23,Bugesera,-2.1833,30.1667,0.16,19.12,80.9,19.45,0.07325906232417403
2016-05-24,Bugesera,-2.1833,30.1667,0.12,18.75,79.66,19.67,0.06347020297554794
2016-05-25,Bugesera,-2.1833,30.1667,0.04,18.23,78.01,21.86,0.05434967252921574
2016-05-26,Bugesera,-2.1833,30.1667,0.76,18.4,75.45,21.23,0.05379722164983338
2016-05-27,Bugesera,-2.1833,30.1667,3.48,18.59,78.18,19.61,0.08052763840235837
2016-05-28,Bugesera,-2.1833,30.1667,0.66,19.15,77.48,20.08,0.07504849264200461
2016-05-29,Bugesera,-2.1833,30.1667,1.53,18.79,80.56,13.87,0.0790912187457039
2016-05-30,Bugesera,-2.1833,30.1667,6.52,18.87,81.65,16.46,0.13242753593384832
2016-05-31,Bugesera,-2.1833,30.1667,2.8,19.14,82.3,15.19,0.14056340554377106
2016-06-01,Bugesera,-2.1833,30.1667,0.96,19.98,78.03,16.34,0.1290788947122054
2016-06-02,Bugesera,-2.1833,30.1667,0.43,20.17,76.03,17.42,0.11401706050537459
2016-06-03,Bugesera,-2.1833,30.1667,0.51,19.97,76.55,19.07,0.10201450142956839
2016-06-04,Bugesera,-2.1833,30.1667,0.58,20.34,75.03,18.31,0.09251232621513313
2016-06-05,Bugesera,-2.1833,30.1667,0.25,19.01,80.5,18.07,0.08113547728286316
2016-06-06,Bugesera,-2.1833,30.1667,0.2,18.92,77.96,17.49,0.07096515569043368
2016-06-07,Bugesera,-2.1833,30.1667,0.05,18.52,76.29,20.34,0.06082038233686863
2016-06-08,Bugesera,-2.1833,30.1667,0.01,18.13,74.33,21.0,0.051797324986338336
2016-06-09,Bugesera,-2.1833,30.1667,0.0,18.08,73.6,22.1,0.044027726238387584
2016-06-10,Bugesera,-2.1833,30.1667,0.0,18.44,71.66,22.96,0.03742356730262945
2016-06-11,Bugesera,-2.1833,30.1667,0.01,19.21,72.04,19.95,0.03191003220723503
2016-06-12,Bugesera,-2.1833,30.1667,0.03,19.35,76.53,20.12,0.027423527376149778
2016-06-13,Bugesera,-2.1833,30.1667,0.02,18.97,77.12,16.28,0.02350999826972731
2016-06-14,Bugesera,-2.1833,30.1667,0.04,19.28,73.73,19.05,0.020383498529268216
2016-06-15,Bugesera,-2.1833,30.1667,0.37,18.62,75.1,17.93,0.021025973749877983
2016-06-16,Bugesera,-2.1833,30.1667,0.26,19.26,71.36,19.47,0.020472077687396284
2016-06-17,Bugesera,-2.1833,30.1667,0.21,18.75,73.78,16.79,0.01950126603428684
2016-06-18,Bugesera,-2.1833,30.1667,0.18,18.51,74.39,13.47,0.018376076129143812
2016-06-19,Bugesera,-2.1833,30.1667,0.01,18.3,70.9,17.92,0.01571966470977224
2016-06-20,Bugesera,-2.1833,30.1667,0.06,18.32,68.75,19.09,0.013961715003306402
2016-06-21,Bugesera,-2.1833,30.1667,0.27,18.99,67.87,10.67,0.014567457752810441
2016-06-22,Bugesera,-2.1833,30.1667,0.65,18.52,72.78,13.52,0.018882339089888876
2016-06-23,Bugesera,-2.1833,30.1667,0.19,18.09,76.35,11.88,0.017949988226405544
2016-06-24,Bugesera,-2.1833,30.1667,0.19,17.81,75.28,16.74,0.01715748999244471
2016-06-25,Bugesera,-2.1833,30.1667,0.03,17.57,71.63,18.02,0.014883866493578004
2016-06-26,Bugesera,-2.1833,30.1667,0.01,18.05,71.3,19.58,0.012751286519541303
2016-06-27,Bugesera,-2.1833,30.1667,0.0,18.49,71.53,20.06,0.010838593541610108
2016-06-28,Bugesera,-2.1833,30.1667,0.0,18.31,66.93,23.84,0.009212804510368591
2016-06-29,Bugesera,-2.1833,30.1667,0.0,17.99,64.45,23.99,0.007830883833813302
2016-06-30,Bugesera,-2.1833,30.1667,0.0,17.78,63.93,24.22,0.006656251258741306
2016-07-01,Bugesera,-2.1833,30.1667,0.0,18.53,60.31,23.71,0.00565781356993011
2016-07-02,Bugesera,-2.1833,30.1667,0.0,19.32,58.8,23.4,0.004809141534440594
2016-07-03,Bugesera,-2.1833,30.1667,0.0,18.88,62.35,22.7,0.004087770304274504
2016-07-04,Bugesera,-2.1833,30.1667,0.0,18.13,65.55,21.54,0.0034746047586333285
2016-07-05,Bugesera,-2.1833,30.1667,0.0,17.4,63.25,21.89,0.0029534140448383294
2016-07-06,Bugesera,-2.1833,30.1667,0.08,18.77,59.98,20.59,0.00331040193811258
2016-07-07,Bugesera,-2.1833,30.1667,0.2,19.53,65.28,19.63,0.004813841647395693
2016-07-08,Bugesera,-2.1833,30.1667,0.05,19.41,66.67,18.45,0.004591765400286338
2016-07-09,Bugesera,-2.1833,30.1667,0.03,18.59,65.71,22.48,0.004203000590243387
2016-07-10,Bugesera,-2.1833,30.1667,0.0,17.94,64.3,21.63,0.003572550501706879
2016-07-11,Bugesera,-2.1833,30.1667,0.0,17.21,65.87,21.23,0.0030366679264508473
2016-07-12,Bugesera,-2.1833,30.1667,0.0,17.54,65.62,20.18,0.00258116773748322
2016-07-13,Bugesera,-2.1833,30.1667,0.0,18.21,64.68,20.47,0.0021939925768607368
2016-07-14,Bugesera,-2.1833,30.1667,0.03,18.53,65.92,21.54,0.0021648936903316263
2016-07-15,Bugesera,-2.1833,30.1667,0.04,18.5,67.47,19.17,0.0022401596367818822
2016-07-16,Bugesera,-2.1833,30.1667,0.01,19.37,65.91,20.7,0.0020041356912645996
2016-07-17,Bugesera,-2.1833,30.1667,0.02,19.65,66.11,20.49,0.0019035153375749096
2016-07-18,Bugesera,-2.1833,30.1667,0.0,19.18,64.65,21.79,0.0016179880369386731
2016-07-19,Bugesera,-2.1833,30.1667,0.0,19.32,63.4,23.55,0.0013752898313978722
2016-07-20,Bugesera,-2.1833,30.1667,0.03,19.12,64.51,21.83,0.0014689963566881913
2016-07-21,Bugesera,-2.1833,30.1667,0.01,19.47,61.45,20.23,0.0013486469031849626
