date,district,latitude,longitude,rainfall_mm,temperature_c,humidity_pct,sunshine_hours
2015-12-14,Bugesera,-2.1833,30.1667,6.41,18.22,87.33,8.01
2015-12-15,Bugesera,-2.1833,30.1667,4.61,17.93,90.26,12.45
2015-12-16,Bugesera,-2.1833,30.1667,0.88,18.53,87.02,13.51
2015-12-17,Bugesera,-2.1833,30.1667,3.73,18.93,84.18,10.89
2015-12-18,Bugesera,-2.1833,30.1667,3.93,19.03,82.97,17.69
2015-12-19,Bugesera,-2.1833,30.1667,4.74,18.99,82.4,11.81
2015-12-20,Bugesera,-2.1833,30.1667,6.82,19.0,85.58,17.18
2015-12-21,Bugesera,-2.1833,30.1667,5.86,19.49,83.29,18.81
2015-12-22,Bugesera,-2.1833,30.1667,1.05,20.14,79.04,20.65
2015-12-23,Bugesera,-2.1833,30.1667,1.57,19.36,81.48,18.58
2015-12-24,Bugesera,-2.1833,30.1667,1.92,19.23,82.96,16.45
2015-12-25,Bugesera,-2.1833,30.1667,1.03,19.27,81.36,17.7
2015-12-26,Bugesera,-2.1833,30.1667,0.35,19.75,79.4,20.29
2015-12-27,Bugesera,-2.1833,30.1667,0.66,20.07,80.1,18.27
2015-12-28,Bugesera,-2.1833,30.1667,1.4,20.09,82.66,16.33
2015-12-29,Bugesera,-2.1833,30.1667,0.94,19.81,83.73,14.7
2015-12-30,Bugesera,-2.1833,30.1667,0.21,20.66,77.16,21.95
2015-12-31,Bugesera,-2.1833,30.1667,0.09,21.01,72.71,23.67
2016-01-01,Bugesera,-2.1833,30.1667,0.37,20.94,75.45,19.22
2016-01-02,Bugesera,-2.1833,30.1667,0.27,21.2,74.27,20.84
2016-01-03,Bugesera,-2.1833,30.1667,0.23,21.34,72.34,22.23
2016-01-04,Bugesera,-2.1833,30.1667,0.24,21.06,73.32,19.42
2016-01-05,Bugesera,-2.1833,30.1667,1.12,20.11,78.82,20.25
2016-01-06,Bugesera,-2.1833,30.1667,0.44,20.92,76.25,22.23
2016-01-07,Bugesera,-2.1833,30.1667,0.17,21.16,75.98,20.67
2016-01-08,Bugesera,-2.1833,30.1667,0.29,21.24,77.83,22.34
2016-01-09,Bugesera,-2.1833,30.1667,0.63,20.58,80.2,9.33
2016-01-10,Bugesera,-2.1833,30.1667,0.98,19.67,76.53,9.93
2016-01-11,Bugesera,-2.1833,30.1667,13.9,20.43,80.27,15.24
2016-01-12,Bugesera,-2.1833,30.1667,3.54,19.96,84.11,17.81
2016-01-13,Bugesera,-2.1833,30.1667,2.47,20.65,80.32,17.44
2016-01-14,Bugesera,-2.1833,30.1667,7.26,18.59,87.01,9.45
2016-01-15,Bugesera,-2.1833,30.1667,1.41,19.15,82.6,21.86
2016-01-16,Bugesera,-2.1833,30.1667,9.84,19.83,83.33,17.9
2016-01-17,Bugesera,-2.1833,30.1667,8.55,19.49,83.41,17.34
2016-01-18,Bugesera,-2.1833,30.1667,2.58,19.61,82.0,8.37
2016-01-19,Bugesera,-2.1833,30.1667,4.65,19.63,78.93,9.54
2016-01-20,Bugesera,-2.1833,30.1667,3.81,18.67,82.63,12.48
2016-01-21,Bugesera,-2.1833,30.1667,0.58,20.08,76.12,14.58
2016-01-22,Bugesera,-2.1833,30.1667,3.97,20.39,81.59,16.12
2016-01-23,Bugesera,-2.1833,30.1667,10.99,18.82,84.27,10.94
2016-01-24,Bugesera,-2.1833,30.1667,0.77,19.82,78.3,20.04
2016-01-25,Bugesera,-2.1833,30.1667,0.78,20.73,75.67,17.23
2016-01-26,Bugesera,-2.1833,30.1667,1.65,21.06,72.15,17.74
2016-01-27,Bugesera,-2.1833,30.1667,1.28,20.72,73.2,19.2
2016-01-28,Bugesera,-2.1833,30.1667,0.9,20.18,75.16,11.49
2016-01-29,Bugesera,-2.1833,30.1667,0.03,20.27,69.06,21.41
2016-01-30,Bugesera,-2.1833,30.1667,0.0,20.51,66.85,24.45
2016-01-31,Bugesera,-2.1833,30.1667,0.73,21.19,68.02,18.47
2016-02-01,Bugesera,-2.1833,30.1667,4.26,21.0,71.86,19.88
2016-02-02,Bugesera,-2.1833,30.1667,1.4,20.78,72.61,19.3
2016-02-03,Bugesera,-2.1833,30.1667,2.58,20.22,76.38,16.62
2016-02-04,Bugesera,-2.1833,30.1667,0.94,21.43,69.94,23.01
2016-02-05,Bugesera,-2.1833,30.1667,0.24,22.27,66.47,24.11
2016-02-06,Bugesera,-2.1833,30.1667,0.07,22.74,63.01,23.56
2016-02-07,Bugesera,-2.1833,30.1667,1.04,21.45,72.86,18.85
2016-02-08,Bugesera,-2.1833,30.1667,3.1,20.29,77.72,16.66
2016-02-09,Bugesera,-2.1833,30.1667,8.22,20.97,72.84,14.13
2016-02-10,Bugesera,-2.1833,30.1667,0.8,21.48,68.5,15.04
2016-02-11,Bugesera,-2.1833,30.1667,0.21,21.91,65.23,18.74
2016-02-12,Bugesera,-2.1833,30.1667,0.92,21.28,73.29,17.97
2016-02-13,Bugesera,-2.1833,30.1667,1.42,21.4,69.57,16.38
2016-02-14,Bugesera,-2.1833,30.1667,0.4,21.86,65.65,15.26
2016-02-15,Bugesera,-2.1833,30.1667,0.28,21.52,69.21,22.13
2016-02-16,Bugesera,-2.1833,30.1667,0.24,21.35,71.71,22.84
2016-02-17,Bugesera,-2.1833,30.1667,0.15,22.02,71.05,24.89
2016-02-18,Bugesera,-2.1833,30.1667,0.64,23.34,67.42,25.11
2016-02-19,Bugesera,-2.1833,30.1667,2.48,22.17,73.41,7.97
2016-02-20,Bugesera,-2.1833,30.1667,2.24,21.83,75.07,15.0
2016-02-21,Bugesera,-2.1833,30.1667,4.21,20.81,80.61,15.55
2016-02-22,Bugesera,-2.1833,30.1667,0.05,22.31,70.82,21.82
2016-02-23,Bugesera,-2.1833,30.1667,0.31,22.82,66.91,15.84
2016-02-24,Bugesera,-2.1833,30.1667,0.09,22.57,71.16,21.34
2016-02-25,Bugesera,-2.1833,30.1667,0.78,22.36,69.31,19.45
2016-02-26,Bugesera,-2.1833,30.1667,0.92,23.17,67.19,22.8
2016-02-27,Bugesera,-2.1833,30.1667,1.32,21.94,74.75,9.07
2016-02-28,Bugesera,-2.1833,30.1667,0.54,21.87,72.87,24.36
2016-02-29,Bugesera,-2.1833,30.1667,1.42,21.7,72.5,21.85
2016-03-01,Bugesera,-2.1833,30.1667,0.82,22.05,72.19,21.31
2016-03-02,Bugesera,-2.1833,30.1667,1.57,21.82,74.77,22.13
2016-03-03,Bugesera,-2.1833,30.1667,2.31,21.3,77.6,14.57
2016-03-04,Bugesera,-2.1833,30.1667,0.99,21.0,74.54,16.63
2016-03-05,Bugesera,-2.1833,30.1667,0.33,21.6,73.42,25.82
2016-03-06,Bugesera,-2.1833,30.1667,0.59,22.43,68.71,25.24
2016-03-07,Bugesera,-2.1833,30.1667,2.37,22.55,73.44,25.0
2016-03-08,Bugesera,-2.1833,30.1667,12.46,20.48,82.95,5.41
2016-03-09,Bugesera,-2.1833,30.1667,1.72,20.88,75.44,17.17
2016-03-10,Bugesera,-2.1833,30.1667,1.09,21.49,73.51,22.9
2016-03-11,Bugesera,-2.1833,30.1667,1.52,21.74,75.33,16.06
2016-03-12,Bugesera,-2.1833,30.1667,0.08,21.8,74.36,23.15
2016-03-13,Bugesera,-2.1833,30.1667,0.24,22.17,70.56,26.35
2016-03-14,Bugesera,-2.1833,30.1667,0.05,22.91,68.17,25.52
2016-03-15,Bugesera,-2.1833,30.1667,0.07,23.71,62.17,26.19
2016-03-16,Bugesera,-2.1833,30.1667,0.09,23.54,62.99,18.2
2016-03-17,Bugesera,-2.1833,30.1667,0.84,22.2,69.25,16.94
2016-03-18,Bugesera,-2.1833,30.1667,0.91,22.05,71.63,23.24
2016-03-19,Bugesera,-2.1833,30.1667,1.57,21.48,74.98,24.55
2016-03-20,Bugesera,-2.1833,30.1667,1.19,20.86,76.71,20.05
2016-03-21,Bugesera,-2.1833,30.1667,1.23,21.98,70.87,15.06
2016-03-22,Bugesera,-2.1833,30.1667,12.34,22.27,72.92,18.39
2016-03-23,Bugesera,-2.1833,30.1667,13.02,22.31,76.44,21.26
2016-03-24,Bugesera,-2.1833,30.1667,4.47,21.91,78.18,17.95
2016-03-25,Bugesera,-2.1833,30.1667,4.4,21.34,80.19,21.4
2016-03-26,Bugesera,-2.1833,30.1667,1.41,22.12,74.54,23.7
2016-03-27,Bugesera,-2.1833,30.1667,0.19,22.19,70.45,20.0
2016-03-28,Bugesera,-2.1833,30.1667,0.06,22.81,69.57,17.42
2016-03-29,Bugesera,-2.1833,30.1667,0.78,22.37,74.8,23.12
2016-03-30,Bugesera,-2.1833,30.1667,4.44,22.12,77.67,14.05
2016-03-31,Bugesera,-2.1833,30.1667,35.25,21.92,78.29,19.22
2016-04-01,Bugesera,-2.1833,30.1667,37.56,21.5,79.08,9.31
2016-04-02,Bugesera,-2.1833,30.1667,17.0,20.75,81.98,17.18
2016-04-03,Bugesera,-2.1833,30.1667,8.64,20.57,82.48,10.23
2016-04-04,Bugesera,-2.1833,30.1667,7.05,20.12,83.09,15.41
2016-04-05,Bugesera,-2.1833,30.1667,14.89,19.9,84.18,15.6
2016-04-06,Bugesera,-2.1833,30.1667,0.74,20.99,80.92,21.12
2016-04-07,Bugesera,-2.1833,30.1667,1.65,19.27,87.43,15.99
2016-04-08,Bugesera,-2.1833,30.1667,1.82,20.37,79.33,20.77
2016-04-09,Bugesera,-2.1833,30.1667,2.06,20.8,80.74,18.42
2016-04-10,Bugesera,-2.1833,30.1667,3.25,20.58,83.89,18.0
2016-04-11,Bugesera,-2.1833,30.1667,3.64,20.21,84.65,16.5
2016-04-12,Bugesera,-2.1833,30.1667,3.5,20.57,83.55,19.09
2016-04-13,Bugesera,-2.1833,30.1667,3.83,20.06,84.41,20.39
2016-04-14,Bugesera,-2.1833,30.1667,2.43,19.59,84.53,18.63
2016-04-15,Bugesera,-2.1833,30.1667,3.72,19.96,83.82,19.06
2016-04-16,Bugesera,-2.1833,30.1667,4.8,18.44,90.08,18.61
2016-04-17,Bugesera,-2.1833,30.1667,7.79,19.24,85.27,16.81
2016-04-18,Bugesera,-2.1833,30.1667,2.63,19.61,83.47,18.84
2016-04-19,Bugesera,-2.1833,30.1667,2.56,20.38,80.83,8.07
2016-04-20,Bugesera,-2.1833,30.1667,2.24,20.97,77.04,20.13
2016-04-21,Bugesera,-2.1833,30.1667,1.32,19.68,86.12,22.15
2016-04-22,Bugesera,-2.1833,30.1667,2.8,20.78,79.52,18.52
2016-04-23,Bugesera,-2.1833,30.1667,2.35,21.08,80.91,19.49
2016-04-24,Bugesera,-2.1833,30.1667,3.75,19.78,82.91,19.29
2016-04-25,Bugesera,-2.1833,30.1667,7.94,20.63,80.83,13.38
2016-04-26,Bugesera,-2.1833,30.1667,39.14,18.6,92.51,12.75
2016-04-27,Bugesera,-2.1833,30.1667,7.51,19.29,87.1,14.3
2016-04-28,Bugesera,-2.1833,30.1667,4.81,19.19,86.65,9.3
2016-04-29,Bugesera,-2.1833,30.1667,18.52,20.17,85.04,16.17
2016-04-30,Bugesera,-2.1833,30.1667,20.14,18.71,87.82,16.59
2016-05-01,Bugesera,-2.1833,30.1667,14.14,18.86,88.87,13.93
2016-05-02,Bugesera,-2.1833,30.1667,3.22,19.61,84.08,16.99
2016-05-03,Bugesera,-2.1833,30.1667,5.86,19.3,88.77,16.51
2016-05-04,Bugesera,-2.1833,30.1667,4.88,20.0,84.25,18.93
2016-05-05,Bugesera,-2.1833,30.1667,12.5,20.16,84.64,21.04
2016-05-06,Bugesera,-2.1833,30.1667,7.12,20.01,85.17,18.53
2016-05-07,Bugesera,-2.1833,30.1667,3.64,19.54,85.45,19.28
2016-05-08,Bugesera,-2.1833,30.1667,3.43,19.1,86.29,17.85
2016-05-09,Bugesera,-2.1833,30.1667,2.91,18.98,84.66,15.21
2016-05-10,Bugesera,-2.1833,30.1667,0.1,18.64,78.43,19.41
2016-05-11,Bugesera,-2.1833,30.1667,1.3,19.03,80.69,20.38
2016-05-12,Bugesera,-2.1833,30.1667,4.28,19.12,84.53,18.55
2016-05-13,Bugesera,-2.1833,30.1667,0.62,19.9,79.19,22.42
2016-05-14,Bugesera,-2.1833,30.1667,3.79,19.81,80.76,20.08
2016-05-15,Bugesera,-2.1833,30.1667,0.68,19.16,81.13,18.35
2016-05-16,Bugesera,-2.1833,30.1667,0.24,19.02,76.31,20.93
2016-05-17,Bugesera,-2.1833,30.1667,0.02,18.98,79.37,21.87
2016-05-18,Bugesera,-2.1833,30.1667,0.07,18.9,79.62,13.34
2016-05-19,Bugesera,-2.1833,30.1667,0.06,18.89,80.83,14.69
2016-05-20,Bugesera,-2.1833,30.1667,0.02,18.6,82.24,14.96
2016-05-21,Bugesera,-2.1833,30.1667,0.07,18.88,79.06,20.63
2016-05-22,Bugesera,-2.1833,30.1667,0.11,18.85,80.06,21.73
2016-05-23,Bugesera,-2.1833,30.1667,0.16,19.12,80.9,19.45
2016-05-24,Bugesera,-2.1833,30.1667,0.12,18.75,79.66,19.67
2016-05-25,Bugesera,-2.1833,30.1667,0.04,18.23,78.01,21.86
2016-05-26,Bugesera,-2.1833,30.1667,0.76,18.4,75.45,21.23
2016-05-27,Bugesera,-2.1833,30.1667,3.48,18.59,78.18,19.61
2016-05-28,Bugesera,-2.1833,30.1667,0.66,19.15,77.48,20.08
2016-05-29,Bugesera,-2.1833,30.1667,1.53,18.79,80.56,13.87
2016-05-30,Bugesera,-2.1833,30.1667,6.52,18.87,81.65,16.46
2016-05-31,Bugesera,-2.1833,30.1667,2.8,19.14,82.3,15.19
2016-06-01,Bugesera,-2.1833,30.1667,0.96,19.98,78.03,16.34
2016-06-02,Bugesera,-2.1833,30.1667,0.43,20.17,76.03,17.42
2016-06-03,Bugesera,-2.1833,30.1667,0.51,19.97,76.55,19.07
2016-06-04,Bugesera,-2.1833,30.1667,0.58,20.34,75.03,18.31
2016-06-05,Bugesera,-2.1833,30.1667,0.25,19.01,80.5,18.07
2016-06-06,Bugesera,-2.1833,30.1667,0.2,18.92,77.96,17.49
2016-06-07,Bugesera,-2.1833,30.1667,0.05,18.52,76.29,20.34
2016-06-08,Bugesera,-2.1833,30.1667,0.01,18.13,74.33,21.0
2016-06-09,Bugesera,-2.1833,30.1667,0.0,18.08,73.6,22.1
2016-06-10,Bugesera,-2.1833,30.1667,0.0,18.44,71.66,22.96
2016-06-11,Bugesera,-2.1833,30.1667,0.01,19.21,72.04,19.95
2016-06-12,Bugesera,-2.1833,30.1667,0.03,19.35,76.53,20.12
2016-06-13,Bugesera,-2.1833,30.1667,0.02,18.97,77.12,16.28
2016-06-14,Bugesera,-2.1833,30.1667,0.04,19.28,73.73,19.05
2016-06-15,Bugesera,-2.1833,30.1667,0.37,18.62,75.1,17.93
2016-06-16,Bugesera,-2.1833,30.1667,0.26,19.26,71.36,19.47
2016-06-17,Bugesera,-2.1833,30.1667,0.21,18.75,73.78,16.79
2016-06-18,Bugesera,-2.1833,30.1667,0.18,18.51,74.39,13.47
2016-06-19,Bugesera,-2.1833,30.1667,0.01,18.3,70.9,17.92
2016-06-20,Bugesera,-2.1833,30.1667,0.06,18.32,68.75,19.09
2016-06-21,Bugesera,-2.1833,30.1667,0.27,18.99,67.87,10.67
2016-06-22,Bugesera,-2.1833,30.1667,0.65,18.52,72.78,13.52
2016-06-23,Bugesera,-2.1833,30.1667,0.19,18.09,76.35,11.88
2016-06-24,Bugesera,-2.1833,30.1667,0.19,17.81,75.28,16.74
2016-06-25,Bugesera,-2.1833,30.1667,0.03,17.57,71.63,18.02
2016-06-26,Bugesera,-2.1833,30.1667,0.01,18.05,71.3,19.58
2016-06-27,Bugesera,-2.1833,30.1667,0.0,18.49,71.53,20.06
2016-06-28,Bugesera,-2.1833,30.1667,0.0,18.31,66.93,23.84
2016-06-29,Bugesera,-2.1833,30.1667,0.0,17.99,64.45,23.99
2016-06-30,Bugesera,-2.1833,30.1667,0.0,17.78,63.93,24.22
2016-07-01,Bugesera,-2.1833,30.1667,0.0,18.53,60.31,23.71
2016-07-02,Bugesera,-2.1833,30.1667,0.0,19.32,58.8,23.4
2016-07-03,Bugesera,-2.1833,30.1667,0.0,18.88,62.35,22.7
2016-07-04,Bugesera,-2.1833,30.1667,0.0,18.13,65.55,21.54
2016-07-05,Bugesera,-2.1833,30.1667,0.0,17.4,63.25,21.89
2016-07-06,Bugesera,-2.1833,30.1667,0.08,18.77,59.98,20.59
2016-07-07,Bugesera,-2.1833,30.1667,0.2,19.53,65.28,19.63
2016-07-08,Bugesera,-2.1833,30.1667,0.05,19.41,66.67,18.45
2016-07-09,Bugesera,-2.1833,30.1667,0.03,18.59,65.71,22.48
2016-07-10,Bugesera,-2.1833,30.1667,0.0,17.94,64.3,21.63
2016-07-11,Bugesera,-2.1833,30.1667,0.0,17.21,65.87,21.23
2016-07-12,Bugesera,-2.1833,30.1667,0.0,17.54,65.62,20.18
2016-07-13,Bugesera,-2.1833,30.1667,0.0,18.21,64.68,20.47
2016-07-14,Bugesera,-2.1833,30.1667,0.03,18.53,65.92,21.54
2016-07-15,Bugesera,-2.1833,30.1667,0.04,18.5,67.47,19.17
2016-07-16,Bugesera,-2.1833,30.1667,0.01,19.37,65.91,20.7
2016-07-17,Bugesera,-2.1833,30.1667,0.02,19.65,66.11,20.49
2016-07-18,Bugesera,-2.1833,30.1667,0.0,19.18,64.65,21.79
2016-07-19,Bugesera,-2.1833,30.1667,0.0,19.32,63.4,23.55
2016-07-20,Bugesera,-2.1833,30.1667,0.03,19.12,64.51,21.83
2016-07-21,Bugesera,-2.1833,30.1667,0.01,19.47,61.45,20.23
2016-07-22,Bugesera,-2.1833,30.1667,0.2,19.46,64.96,18.97
2016-07-23,Bugesera,-2.1833,30.1667,0.15,20.3,63.98,19.45
2016-07-24,Bugesera,-2.1833,30.1667,1.71,20.47,66.64,19.32
2016-07-25,Bugesera,-2.1833,30.1667,0.37,20.07,70.45,13.44
2016-07-26,Bugesera,-2.1833,30.1667,0.05,20.4,67.27,17.44
2016-07-27,Bugesera,-2.1833,30.1667,0.02,20.89,61.62,22.5
2016-07-28,Bugesera,-2.1833,30.1667,0.14,19.98,67.19,17.0
2016-07-29,Bugesera,-2.1833,30.1667,0.02,20.68,62.45,20.24
2016-07-30,Bugesera,-2.1833,30.1667,0.01,20.51,56.76,21.88
2016-07-31,Bugesera,-2.1833,30.1667,0.02,21.14,52.48,21.07
2016-08-01,Bugesera,-2.1833,30.1667,0.0,21.18,53.57,22.27
2016-08-02,Bugesera,-2.1833,30.1667,0.0,20.04,54.38,22.4
2016-08-03,Bugesera,-2.1833,30.1667,0.0,21.06,49.47,21.17
2016-08-04,Bugesera,-2.1833,30.1667,0.1,21.96,55.86,19.27
2016-08-05,Bugesera,-2.1833,30.1667,0.0,20.65,54.82,19.75
2016-08-06,Bugesera,-2.1833,30.1667,0.06,20.25,56.71,18.04
2016-08-07,Bugesera,-2.1833,30.1667,0.05,20.29,58.98,18.77
2016-08-08,Bugesera,-2.1833,30.1667,1.05,20.16,63.43,15.62
2016-08-09,Bugesera,-2.1833,30.1667,1.58,20.47,66.5,16.01
2016-08-10,Bugesera,-2.1833,30.1667,0.2,20.49,62.43,20.89
2016-08-11,Bugesera,-2.1833,30.1667,0.0,19.88,58.97,24.52
2016-08-12,Bugesera,-2.1833,30.1667,0.09,21.07,56.93,19.72
2016-08-13,Bugesera,-2.1833,30.1667,0.55,21.26,59.91,19.53
2016-08-14,Bugesera,-2.1833,30.1667,2.14,21.56,64.12,16.92
2016-08-15,Bugesera,-2.1833,30.1667,1.7,21.58,64.39,17.24
2016-08-16,Bugesera,-2.1833,30.1667,0.99,20.86,66.33,18.03
2016-08-17,Bugesera,-2.1833,30.1667,0.03,20.97,59.79,20.61
2016-08-18,Bugesera,-2.1833,30.1667,0.0,21.2,57.07,24.86
2016-08-19,Bugesera,-2.1833,30.1667,0.0,21.28,52.01,25.05
2016-08-20,Bugesera,-2.1833,30.1667,0.0,21.61,47.08,25.16
2016-08-21,Bugesera,-2.1833,30.1667,0.0,22.24,44.03,24.87
2016-08-22,Bugesera,-2.1833,30.1667,0.0,22.47,44.52,23.84
2016-08-23,Bugesera,-2.1833,30.1667,0.17,22.71,47.2,20.79
2016-08-24,Bugesera,-2.1833,30.1667,0.0,21.8,53.79,22.9
2016-08-25,Bugesera,-2.1833,30.1667,0.0,21.39,49.59,24.91
2016-08-26,Bugesera,-2.1833,30.1667,0.53,20.74,56.19,20.14
2016-08-27,Bugesera,-2.1833,30.1667,0.02,21.31,51.93,25.6
2016-08-28,Bugesera,-2.1833,30.1667,0.0,20.8,51.74,26.1
2016-08-29,Bugesera,-2.1833,30.1667,0.0,20.67,47.44,26.77
2016-08-30,Bugesera,-2.1833,30.1667,0.0,20.62,51.04,25.04
2016-08-31,Bugesera,-2.1833,30.1667,0.0,21.49,49.84,25.21
2016-09-01,Bugesera,-2.1833,30.1667,0.01,21.53,48.94,24.78
2016-09-02,Bugesera,-2.1833,30.1667,0.01,21.57,48.49,24.3
2016-09-03,Bugesera,-2.1833,30.1667,0.01,20.88,49.43,21.65
2016-09-04,Bugesera,-2.1833,30.1667,0.67,21.38,52.51,21.01
2016-09-05,Bugesera,-2.1833,30.1667,0.51,22.25,50.62,22.87
2016-09-06,Bugesera,-2.1833,30.1667,1.2,22.42,53.2,23.27
2016-09-07,Bugesera,-2.1833,30.1667,1.68,22.28,58.15,21.45
2016-09-08,Bugesera,-2.1833,30.1667,0.99,22.2,61.43,18.02
2016-09-09,Bugesera,-2.1833,30.1667,0.38,22.77,56.85,21.96
2016-09-10,Bugesera,-2.1833,30.1667,0.26,22.29,52.12,23.46
2016-09-11,Bugesera,-2.1833,30.1667,1.0,21.13,60.38,21.96
2016-09-12,Bugesera,-2.1833,30.1667,0.11,21.82,58.17,23.0
2016-09-13,Bugesera,-2.1833,30.1667,0.3,22.59,53.75,24.47
2016-09-14,Bugesera,-2.1833,30.1667,1.14,22.47,56.38,21.24
2016-09-15,Bugesera,-2.1833,30.1667,32.37,20.49,71.68,16.74
2016-09-16,Bugesera,-2.1833,30.1667,12.86,18.97,78.27,17.87
2016-09-17,Bugesera,-2.1833,30.1667,0.63,20.28,72.67,19.13
2016-09-18,Bugesera,-2.1833,30.1667,4.31,20.57,73.87,20.22
2016-09-19,Bugesera,-2.1833,30.1667,2.4,20.92,68.86,20.34
2016-09-20,Bugesera,-2.1833,30.1667,0.0,20.74,60.0,27.18
2016-09-21,Bugesera,-2.1833,30.1667,0.04,20.05,59.83,24.7
2016-09-22,Bugesera,-2.1833,30.1667,2.46,20.61,68.33,21.35
2016-09-23,Bugesera,-2.1833,30.1667,0.67,21.06,69.99,20.2
2016-09-24,Bugesera,-2.1833,30.1667,1.49,21.36,67.23,20.68
2016-09-25,Bugesera,-2.1833,30.1667,9.27,20.79,70.94,17.78
2016-09-26,Bugesera,-2.1833,30.1667,9.96,20.23,77.75,10.43
2016-09-27,Bugesera,-2.1833,30.1667,7.79,19.91,76.94,16.26
2016-09-28,Bugesera,-2.1833,30.1667,2.65,19.56,77.68,11.27
2016-09-29,Bugesera,-2.1833,30.1667,1.09,20.64,74.35,14.49
2016-09-30,Bugesera,-2.1833,30.1667,3.45,20.35,74.5,19.56
2016-10-01,Bugesera,-2.1833,30.1667,12.89,20.34,78.42,20.71
2016-10-02,Bugesera,-2.1833,30.1667,14.62,19.23,77.91,11.57
2016-10-03,Bugesera,-2.1833,30.1667,7.96,19.82,78.0,11.0
2016-10-04,Bugesera,-2.1833,30.1667,28.63,19.0,81.76,14.13
2016-10-05,Bugesera,-2.1833,30.1667,23.69,18.51,86.61,16.85
2016-10-06,Bugesera,-2.1833,30.1667,8.0,19.65,80.85,18.92
2016-10-07,Bugesera,-2.1833,30.1667,1.95,20.25,77.58,16.98
2016-10-08,Bugesera,-2.1833,30.1667,1.6,20.68,76.44,21.55
2016-10-09,Bugesera,-2.1833,30.1667,0.81,20.06,78.62,20.04
2016-10-10,Bugesera,-2.1833,30.1667,0.6,20.14,75.69,18.4
2016-10-11,Bugesera,-2.1833,30.1667,1.61,20.91,70.78,23.35
2016-10-12,Bugesera,-2.1833,30.1667,0.1,21.16,66.68,26.53
2016-10-13,Bugesera,-2.1833,30.1667,0.06,21.32,64.77,25.12
2016-10-14,Bugesera,-2.1833,30.1667,0.06,21.24,64.65,25.39
2016-10-15,Bugesera,-2.1833,30.1667,0.12,20.64,67.64,21.92
2016-10-16,Bugesera,-2.1833,30.1667,0.1,21.45,66.38,23.5
2016-10-17,Bugesera,-2.1833,30.1667,0.08,21.53,66.55,20.84
2016-10-18,Bugesera,-2.1833,30.1667,0.71,20.71,72.22,16.76
2016-10-19,Bugesera,-2.1833,30.1667,0.77,20.64,74.52,20.53
2016-10-20,Bugesera,-2.1833,30.1667,0.31,21.21,68.72,22.35
2016-10-21,Bugesera,-2.1833,30.1667,0.02,20.87,63.85,26.68
2016-10-22,Bugesera,-2.1833,30.1667,0.01,22.17,59.79,25.11
2016-10-23,Bugesera,-2.1833,30.1667,0.03,22.33,60.02,25.87
2016-10-24,Bugesera,-2.1833,30.1667,0.14,22.24,61.12,26.32
2016-10-25,Bugesera,-2.1833,30.1667,0.61,21.4,67.12,20.64
2016-10-26,Bugesera,-2.1833,30.1667,0.96,20.72,69.51,12.6
2016-10-27,Bugesera,-2.1833,30.1667,1.67,20.48,71.95,15.57
2016-10-28,Bugesera,-2.1833,30.1667,3.88,20.21,73.64,19.57
2016-10-29,Bugesera,-2.1833,30.1667,1.83,19.35,72.0,20.06
2016-10-30,Bugesera,-2.1833,30.1667,1.33,21.11,62.7,15.42
2016-10-31,Bugesera,-2.1833,30.1667,6.47,20.6,70.93,20.37
2016-11-01,Bugesera,-2.1833,30.1667,1.35,20.34,72.31,14.89
2016-11-02,Bugesera,-2.1833,30.1667,11.19,18.7,80.53,18.22
2016-11-03,Bugesera,-2.1833,30.1667,14.48,18.7,82.58,11.3
2016-11-04,Bugesera,-2.1833,30.1667,1.81,19.23,79.12,17.66
2016-11-05,Bugesera,-2.1833,30.1667,0.38,20.03,72.93,14.88
2016-11-06,Bugesera,-2.1833,30.1667,0.95,18.92,81.02,17.38
2016-11-07,Bugesera,-2.1833,30.1667,0.96,19.36,76.38,15.63
2016-11-08,Bugesera,-2.1833,30.1667,1.21,19.33,75.2,12.92
2016-11-09,Bugesera,-2.1833,30.1667,0.95,19.49,73.88,15.92
2016-11-10,Bugesera,-2.1833,30.1667,1.06,20.03,72.92,18.95
2016-11-11,Bugesera,-2.1833,30.1667,5.38,20.01,75.21,16.11
2016-11-12,Bugesera,-2.1833,30.1667,0.81,19.34,77.12,13.16
2016-11-13,Bugesera,-2.1833,30.1667,0.99,19.43,72.74,19.6
2016-11-14,Bugesera,-2.1833,30.1667,1.36,19.94,73.32,17.21
2016-11-15,Bugesera,-2.1833,30.1667,1.19,20.19,72.37,14.15
2016-11-16,Bugesera,-2.1833,30.1667,6.53,19.05,78.47,18.27
2016-11-17,Bugesera,-2.1833,30.1667,7.22,18.82,79.25,10.54
2016-11-18,Bugesera,-2.1833,30.1667,0.85,18.23,79.96,16.62
2016-11-19,Bugesera,-2.1833,30.1667,2.86,18.27,79.41,13.9
2016-11-20,Bugesera,-2.1833,30.1667,0.67,19.15,78.5,20.06
2016-11-21,Bugesera,-2.1833,30.1667,1.55,20.14,77.15,19.41
2016-11-22,Bugesera,-2.1833,30.1667,3.07,20.4,76.75,21.0
2016-11-23,Bugesera,-2.1833,30.1667,2.16,20.11,75.82,20.62
2016-11-24,Bugesera,-2.1833,30.1667,1.28,20.52,75.42,21.95
2016-11-25,Bugesera,-2.1833,30.1667,3.12,18.39,87.11,19.41
